,authors,contents,datetime,isbn,price,publisher,sale_price,status,thumbnail,title,translators,url
94,['김동근'],"- 독자대상 : 파이썬 프로그래밍 학습생  - 구성 : 이론+문제+해설  - 특징 :  ① 초보 개발자를 위한 다양한 예제를 통해 기초 문법부터 응용까지 단계적 설명  ② Turtle 그래픽과 tkinter를 이용한 GUI프로그래밍 설명  ③ 파이썬 확장 패키지 사용방법 설명  ④ NumPy, SciPy, Matplotlib를 이용하는 수치 데이터 처리와 그래프 그리기 프로그래밍 설명  ⑤ Pillow/PIL, OpenCV에 의한 영상 및 비디오 처리 프로그래밍",2016-07-20T00:00:00.000+09:00,8980782837 9788980782833,28000,가메,25200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1129976%3Ftimestamp%3D20230315155851,파이썬 프로그래밍,[],https://search.daum.net/search?w=bookpage&bookId=1129976&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
95,['유모토 미치타카'],1시간이면 시작할 수 있는 코딩! 단기간에 핵심 개념과 원리를 배우고 코딩을 시작해보자! 개념은 1:1 코치로 정리하고 연습문제로 코딩하는 힘을 길러보자.,2017-12-11T00:00:00.000+09:00,1160503516 9791160503517,20000,길벗,18000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1598290%3Ftimestamp%3D20220809182110,코딩 부트캠프 with 파이썬,['김완섭'],https://search.daum.net/search?w=bookpage&bookId=1598290&q=%EC%BD%94%EB%94%A9+%EB%B6%80%ED%8A%B8%EC%BA%A0%ED%94%84+with+%ED%8C%8C%EC%9D%B4%EC%8D%AC
96,['사이토 고키'],"싶은 현업 연구자와 개발자에게 유용한 책이 될 것이다.    새로운 지식을 배울 때 설명만 들어서는 석연치 않거나 금방 잊어버리게 된다. 그래서 무엇보다 ‘직접 해보는 것’이 중요하다. 이 책은 딥러닝의 기본을 ‘이론 설명’과 ‘파이썬 구현 코드’라는 투 트랙으로 설명한다. 각 장은 주제 하나를 설명한 후 그것을 실습할 수 있도록 꾸몄다. 즉, 실행되는 소스 코드를 준비했다. 소스 코드를 읽으면서 스스로 생각하고 그 생각을 반영해 실험하다 보면 확실하게",2017-01-03T00:00:00.000+09:00,8968484635 9788968484636,24000,한빛미디어,21600,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F945270%3Ftimestamp%3D20260829111003,밑바닥부터 시작하는 딥러닝,['개앞맵시(이복연)'],https://search.daum.net/search?w=bookpage&bookId=945270&q=%EB%B0%91%EB%B0%94%EB%8B%A5%EB%B6%80%ED%84%B0+%EC%8B%9C%EC%9E%91%ED%95%98%EB%8A%94+%EB%94%A5%EB%9F%AC%EB%8B%9D
97,['John V Guttag'],▶ 이 책은 파이썬 프로그래밍에 대해 다룬 이론서입니다. 파이썬 프로그래밍의 기초적이고 전반적인 내용을 학습할 수 있도록 구성했습니다.,2016-02-04T00:00:00.000+09:00,1156004187 9791156004189,23000,도서출판 홍릉(홍릉과학출판사),23000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1557925%3Ftimestamp%3D20221025141606,파이썬 프로그래밍,['김영섭'],https://search.daum.net/search?w=bookpage&bookId=1557925&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
98,"['김기용', '성동수']",▶ 이 책은 Python(파이썬)을 다룬 이론서입니다. Python(파이썬)의 기초적이고 전반적인 내용을 학습할 수 있습니다.,2020-02-27T00:00:00.000+09:00,8957273018 9788957273012,26000,그린,26000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5268078%3Ftimestamp%3D20220410084631,파이썬 연습,[],https://search.daum.net/search?w=bookpage&bookId=5268078&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%97%B0%EC%8A%B5
99,['우재남'],"① 기본으로 필요한 내용만 쉽게 담았습니다 ② IT 비전공자나 저학년 학생들에게 공통으로 필요한 기능 위주로 담되, 후반부에는 IT 관련 학과나 실무자에게도 도움이 되는 심화 내용을 일부 담아 수강생 수준에 따라 다양하게 활용할 수 있습니다. ③ 장별로 작은 프로그램 2개를 만들면서 주요 문법을 자연스럽게 익힐 수 있습니다 ④ 각 장의 맨 뒤에는 난이도별 응용예제도 다양하게 담았습니다 ⑤ 배운 내용을 테스트할 수 있는 SELF STUDY와 연습",2020-01-06T00:00:00.000+09:00,1156644666 9791156644668,23000,한빛아카데미,23000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5140749%3Ftimestamp%3D20250416142308,파이썬 for Beginner,[],https://search.daum.net/search?w=bookpage&bookId=5140749&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+for+Beginner
100,['김석훈'],"[파이썬 웹프로그래밍]은 웹 개발자라면 필수적으로 갖춰야 할 웹 기본 기술부터 파이썬으로 웹 개발 시 기초 지식이 되는 표준 라이브러리까지 친절하게 설명한다. 또한, Django의 핵심 기능과 실습 예제, 웹 서버 연동을 통해 파이썬 웹 프로그래밍의 원리를 파악하는 데 중점을 두고 있다. Django 프레임워크는 웹 프로그래밍에 필요한 개념들이 잘 정립되어 있다. 뿐만 아니라 개발을 바로 시작할 수 있도록 프로그래밍의 뼈대를 만들어 주고, 어렵게 생각",2015-04-01T00:00:00.000+09:00,8968481814 9788968481819,20000,한빛미디어,-1,,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F945973%3Ftimestamp%3D20251101110740,파이썬 웹프로그래밍,[],https://search.daum.net/search?w=bookpage&bookId=945973&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%9B%B9%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
101,['에릭 추'],"급격히 변화하는 네트워킹 분야에서, 파이썬을 비롯한 소프트웨어 기반 네트워크의 중요성은 나날이 커지고 있다. 이 책은 기존 네트워크 개발자들을 대상으로 자동화, 보안, 모니터링, SDN 등 다양한 분야에서 파이썬을 도입하는 방법을 제시한다. 또한 실무에서 검증된 풍부한 예제를 통해, 독자들이 필요한 분야에 곧바로 적용할 수 있도록 했다. 이 책은 최신 네트워킹 경향을 파악하기 위한 좋은 길잡이가 될 것이다.",2018-05-28T00:00:00.000+09:00,1161751572 9791161751573,35000,에이콘출판,31500,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1602131%3Ftimestamp%3D20230707142930,파이썬 네트워킹 마스터,['전성빈'],https://search.daum.net/search?w=bookpage&bookId=1602131&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%82%B9+%EB%A7%88%EC%8A%A4%ED%84%B0
102,"['이케우치 다카히로', '스즈키 다카노리', '이시모토 아츠오', '고사카 겐지로', '마카비 아이']",파이썬의 장점은 간단하고 배우기 쉬우며 표준 라이브러리가 풍부하다는 점이다.『파이썬 라이브러리 레시피』는 파이썬의 표준 라이브러리와 서드파티 패키지 중에서도 특히 자주 사용하고 편리한 것만을 엄선하여 설명한 책이다.,2016-04-26T00:00:00.000+09:00,8965401267 9788965401261,25000,프리렉,22500,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F913282%3Ftimestamp%3D20250723110523,파이썬 라이브러리 레시피,['최지연'],https://search.daum.net/search?w=bookpage&bookId=913282&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EB%9D%BC%EC%9D%B4%EB%B8%8C%EB%9F%AC%EB%A6%AC+%EB%A0%88%EC%8B%9C%ED%94%BC
103,['홍성인'],"기반으로 분석하고 합리적인 의사 결정을 통하여 효과적으로 처리할 수 있는 역량을 갖추는 것이 요구되고 있다. 여기에는 컴퓨터를 이용하여 데이터와 프로세스를 다룰 수 있는 어느 정도의 프로그래밍 능력이 필요하며, 이를 구현하는 데는 파이썬이 가장 효과적인 도구로 인정받고 있다. 이에 따라 파이썬은 현재 산업 전 분야에서 폭넓게 활용되고 있으나, 아직도 파이썬에 쉽게 다가서지 못하는 이들이 많은 것도 사실이다.  이 책은 이른바 ‘문과생’을 비롯하여 파이썬을",2020-07-01T00:00:00.000+09:00,1196411727 9791196411725,18500,인디라이프,16650,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5412989%3Ftimestamp%3D20251127140705,문과생을 위한 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=5412989&q=%EB%AC%B8%EA%B3%BC%EC%83%9D%EC%9D%84+%EC%9C%84%ED%95%9C+%ED%8C%8C%EC%9D%B4%EC%8D%AC
104,['키르시 라만'],"데이터 시각화의 개념부터 시작해, Python 패키지 설치 방법, 개발 환경을 소개하며 파이썬 데이터 시각화를 위해 필요한 준비 과정을 살펴본다. 파이썬 데이터 시각화에 대한 기본 이해를 마치면, 본격적으로 시각화가 많이 사용되는 주요 분야의 예제를 학습한다. 인터랙티브 플로팅 도구를 사용해 계산 물리학과 응용 수학 예제를 다루며, 통계/머신 러닝 모델을 사용해 주식 시세, 회귀 분석, 몬테카를로(Monte Carlo) 알고리즘 등 금융 공학 예제를",2017-05-11T00:00:00.000+09:00,8960776858 9788960776852,35000,에이콘출판,31500,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F838258%3Ftimestamp%3D20240328114422,파이썬 데이터 시각화 마스터,['정기연'],https://search.daum.net/search?w=bookpage&bookId=838258&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%8B%9C%EA%B0%81%ED%99%94+%EB%A7%88%EC%8A%A4%ED%84%B0
105,['유채곤'],"파이썬 프로그래밍 언어는 간결한 구조를 가지고 있어서 코딩이 편리하며 배우기도 쉬운 장점을 가지고 있습니다. 파이썬은 다양한 운영체제에서 사용이 가능하므로 호환성도 높습니다. 특히, 리스트, 튜플, 딕셔너리와 같은 실용적인 자료구조를 별도의 준비 과정 없이 곧바로 사용할 수 있다는 점은 프로그래밍의 생산성을 향상시켜줍니다.  본서의 목적은 파이썬의 입문과정에 필요한 가장 핵심적인 부분을 빠른 시간 내에 이해할 수 있도록 하는 것입니다. 설명에 사용되는",2017-03-14T00:00:00.000+09:00,1127211420 1400000280195,9200,부크크(Bookk),9200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6517%3Ftimestamp%3D20190122101508,초간단 파이썬 입문서,[],https://search.daum.net/search?w=bookpage&bookId=6517&q=%EC%B4%88%EA%B0%84%EB%8B%A8+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%9E%85%EB%AC%B8%EC%84%9C
106,['제드 쇼'],"『깐깐하게 배우는 파이썬』은 파이썬 코드를 읽고 쓰는 데 필요한 기본 문법은 물론, 코딩할 때 생각해 보아야 할 점, 보기 좋은 프로그램을 만드는 법, 전문 프로그래머가 사용하는 비법을 통해 코드 오류와 실수를 발견하고 수정하는 방법 등을 알려 준다. 특히 프로그래밍 초보자가 학습 과정에서 부딪힐 수 있는 어려움을 고려해 모든 예제 코드를 낱낱이 분석함으로써 혼자서도 충분히 코드를 읽고 이해하고 넘어갈 수 있도록 돕는다. 또한 ‘자주 묻는 질문’을 통해",2014-12-04T00:00:00.000+09:00,8966261183 9788966261185,24000,인사이트,21600,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F924413%3Ftimestamp%3D20230812183357,깐깐하게 배우는 파이썬,['정윤원'],https://search.daum.net/search?w=bookpage&bookId=924413&q=%EA%B9%90%EA%B9%90%ED%95%98%EA%B2%8C+%EB%B0%B0%EC%9A%B0%EB%8A%94+%ED%8C%8C%EC%9D%B4%EC%8D%AC
107,['웨슬리 천'],"『코어 파이썬 애플리케이션 프로그래밍』은 광범위한 분야를 다루면서도, 실전에서 활용할 수 있는 살아있는 예제를 상세히 설명함으로써 독자들이 다양한 분야를 잘 이해할 수 있게 도와준다. 각 장 말미에 있는 연습문제를 풀어본다면 각 분야를 더 깊이 이해하는 동시에 프로그래머로서의 역량을 크게 키울 수 있도록 구성하였다.",2014-01-29T00:00:00.000+09:00,8960775215 9788960775213,50000,에이콘출판,45000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F840273%3Ftimestamp%3D20220909211506,코어 파이썬 애플리케이션 프로그래밍,['오현석'],https://search.daum.net/search?w=bookpage&bookId=840273&q=%EC%BD%94%EC%96%B4+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%95%A0%ED%94%8C%EB%A6%AC%EC%BC%80%EC%9D%B4%EC%85%98+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
108,['김충석'],"""컴퓨팅 사고(Computational Thinking)와 프로그램 프로그램의 동작과 프로그램의 표현, 프로그램의 실행 환경 일상생활의 문제를 프로그램 논리로 전환 순서, 선택, 반복의 중첩과 결합, 부 프로그램에서의 처리 랩터와 파이썬을 이용하여 코딩. 파이썬 자료구조의 사용 F10""",2019-03-05T00:00:00.000+09:00,8993163502 9788993163506,24000,이한미디어,22800,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4844438%3Ftimestamp%3D20221025125536,Let’s Start Coding with Raptor & Python(랩터 & 파이썬),[],https://search.daum.net/search?w=bookpage&bookId=4844438&q=Let%E2%80%99s+Start+Coding+with+Raptor+%26+Python%28%EB%9E%A9%ED%84%B0+%26+%ED%8C%8C%EC%9D%B4%EC%8D%AC%29
109,['마시모 디 피에로'],"이 책은 알고리즘의 분석과 디자인, 과학적 연산, 몬테카를로 시뮬레이션, 병렬 알고리즘에 이르기까지 다양한 내용을 다룹니다. 이 책에는 알고리즘에 대한 엄밀한 증명은 담지 않았습니다. 대신, 알고리즘의 정의와 이를 응용한 실제 코드 구현에 초점을 맞췄습니다. 각 코드는 알고리즘을 구현하는 데 필요한 수식과 함께 자세히 설명합니다. 모든 학문의 기초가 되는 알고리즘을 통해 금융과 물리, 생물, 컴퓨터 분야의 다양한 문제를 해결하는 방법을 배워봅시다",2015-07-21T00:00:00.000+09:00,8965401054 9788965401056,28000,프리렉,25200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F913233%3Ftimestamp%3D20220410084342,파이썬으로 배우는 실전 알고리즘,['안성준'],https://search.daum.net/search?w=bookpage&bookId=913233&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C+%EB%B0%B0%EC%9A%B0%EB%8A%94+%EC%8B%A4%EC%A0%84+%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98
110,['김석훈'],"[파이썬 웹 프로그래밍: 실전편]은 파이썬을 통한 웹 프로그래밍의 이론과 기본은 익혔지만, 실전에 적용하기에는 실력이 부족한 사람들에게 실무 활용 능력을 키워주기 위해 실습에 초점을 맞춰 기획되었다. 다양한 실전 예제(Bookmark 앱, Blog 앱, Photo 앱, 인증 기능 등)를 실습하는 과정에서 Django의 초중급 기술을 익히고, 심화 과정에서 실습에 사용된 핵심 기능을 복습하며 정리할 수 있다.",2016-07-15T00:00:00.000+09:00,8968482934 9788968482939,30000,한빛미디어,27000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F943173%3Ftimestamp%3D20251101110808,파이썬 웹 프로그래밍: 실전편,[],https://search.daum.net/search?w=bookpage&bookId=943173&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%9B%B9+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D%3A+%EC%8B%A4%EC%A0%84%ED%8E%B8
111,['츠지 신고'],"『파이썬 더 쉽게, 더 깊게』는 파이썬의 기본을 확실하게 가르쳐 주는 친절한 파이썬 입문서이다. 우선, 파이썬으로 사물을 표현할 수 있는 방식을 익히고 나서 절차에 따라 ‘파이썬’과 ‘객체 지향’ 구조를 한 단계씩 학습해 나간다. 사물(데이터)을 파이썬으로 다룰 때의 사고방식을 알기 쉬운 일러스트로 설명하고 있어 독학으로도 파이썬 프로그래밍의 본질을 충분히 이해할 수 있다.",2014-09-17T00:00:00.000+09:00,1185890025 9791185890029,26000,제이펍,23400,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1628426%3Ftimestamp%3D20221025125540,"파이썬 더 쉽게, 더 깊게",['진명조'],https://search.daum.net/search?w=bookpage&bookId=1628426&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EB%8D%94+%EC%89%BD%EA%B2%8C%2C+%EB%8D%94+%EA%B9%8A%EA%B2%8C
112,"['이형석', '장남수', '전상환', '정상욱']","이 책에서는 누구나 궁금했던 그 질문에 대해 데이터로 답해 봅니다. 이 책은 파이썬을 처음 접하는 마케팅, 영업, 기획 실무 담당자들이 파이썬을 활용한 데이터 분석에 재미있게 빠져들 수 있도록 실제 업무에 활용할 수 있거나 흥미로운 예제로 구성돼 있습니다. 이 책을 마치고 나면 데이터를 기반으로 좋은 질문에 답할 수 있는 실력을 키울 수 있을 것입니다.",2020-01-03T00:00:00.000+09:00,1158391838 9791158391836,27000,위키북스,24300,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5168381%3Ftimestamp%3D20250725125907,데이터 분석 실무 with 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=5168381&q=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D+%EC%8B%A4%EB%AC%B4+with+%ED%8C%8C%EC%9D%B4%EC%8D%AC
113,"['최영규', '천인국']",자료구조(data structure)는 컴퓨터로 처리할 자료들을 효율적으로 관리하고 구조화시키기 위한 학문으로 컴퓨터 분야에서 매우 중요하고 기초적인 과목이다. 그러나 개념의 이해와 함께 코딩을 통한 구현 능력이 필수적으로 요구되기 때문에 학생들이 어려워하는 과목이기도 하다. 이 책은 입문자들이 보다 쉽고 재미있게 자료구조를 공부하고 다양한 문제 해결에 활용할 수 있는 능력을 기르는데 초점을 맞추었다.,2023-06-26T00:00:00.000+09:00,1192932188 9791192932187,29000,생능출판,28710,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6368991%3Ftimestamp%3D20260421121810,파이썬으로 쉽게 배우는 자료구조,[],https://search.daum.net/search?w=bookpage&bookId=6368991&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C+%EC%89%BD%EA%B2%8C+%EB%B0%B0%EC%9A%B0%EB%8A%94+%EC%9E%90%EB%A3%8C%EA%B5%AC%EC%A1%B0
114,['하 우 홍'],"이 교재는 초등학교 수학에서 다루는 문제들을 파이썬 코딩의 예제로 사용함므로써 코딩과 수학에 모두 도움을 주고자 하는 교재입니다. 그러나 수학은 이 교재가 전문 수학교재가 아니므로 지식 전달의 목적 보다는 못해도 싫어하고, 잘해도 싫어하는 수학을 코딩과 접목함으로 써 좀 더 흥미롭고 재미있게, 코딩도 배우면서 수학은 조금은 덜 싫어 하게 하는 것이 목적입니다. 이 교재는 ‘ 파이썬 필수 진도 → 초등 수학의 기본 개념 학습 및 개념 문제 풀이 → 수학 코딩",2019-05-31T00:00:00.000+09:00, 9791127273330,15700,부크크(Bookk),15700,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6011849%3Ftimestamp%3D20250404155549,초등 교과수학코딩 with 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=6011849&q=%EC%B4%88%EB%93%B1+%EA%B5%90%EA%B3%BC%EC%88%98%ED%95%99%EC%BD%94%EB%94%A9+with+%ED%8C%8C%EC%9D%B4%EC%8D%AC
